2018_DEPUTADO ESTADUAL_1_total,2018_DEPUTADO FEDERAL_1_total,2018_GOVERNADOR_1_total,2018_GOVERNADOR_2_total,2018_PRESIDENTE_1_total,2018_PRESIDENTE_2_total,2018_SENADOR_1_total,2022_DEPUTADO ESTADUAL_1_total,2022_DEPUTADO FEDERAL_1_total,2022_GOVERNADOR_1_total,2022_GOVERNADOR_2_total,2022_PRESIDENTE_1_total,2022_PRESIDENTE_2_total,2022_SENADOR_1_total,carla_2018_1,carla_2022_1,diferenca_governo_presidente_pp,eduardo_2018_1,eduardo_2022_1,eleitorado,gil_2018_1,gil_2022_1,haddad_2022_1,haddad_2022_2,id,jair_2018_1,jair_2018_1_pct,jair_2018_2,jair_2018_2_pct,jair_2022_1,jair_2022_1_pct,jair_2022_2,jair_2022_2_pct,mario_2022_1,mudanca_jair_pp,nome,pib_2023,pib_pc_2023,populacao,pt_2018_1,pt_2018_2,pt_2022_1,pt_2022_2,regiao,renda,tarcisio_2022_1,tarcisio_2022_1_pct,tarcisio_2022_2,tarcisio_2022_2_pct,virada
12616,13369,13546,14792,16804,16634,23261,14226,15423,16076,17330,18838,19061,14441,38,507,0.3154242886438041,1394,632,26273,170,128,6414,7998,3519303,9359,55.69507260176149,11452,68.84694000240471,8646,45.896591994903915,10204,53.53339279156393,58,-15.313547210840781,Ibaté,1516837474.0,47138.96,32178.0,3146,5182,8432,8857,Araraquara,1285.02,6703,41.69569544662851,9332,53.84881708020773,Jair → Jair
5193,5478,5403,5780,6211,6100,9338,5891,6253,6312,6740,6868,7065,5891,15,170,2.7003387367408607,582,352,9099,110,187,1272,1954,3519402,4174,67.20334889711802,4842,79.37704918032787,4369,63.613861386138616,4826,68.30856334041047,26,-11.0684858399174,Ibirá,418177801.0,35772.27,11690.0,687,1258,2100,2239,São José do Rio Preto,1717.95,3680,58.30164765525982,4786,71.00890207715133,Jair → Jair
2958,3162,3118,3256,3591,3449,5547,3444,3486,3548,3705,3883,3919,3348,9,37,1.2385833368629733,155,73,5069,20,14,743,1116,3519501,2150,59.87190197716514,2629,76.22499275152218,2505,64.51197527684779,2690,68.63995917325849,1,-7.58503357826369,Ibirarema,331386983.0,51900.86,6385.0,484,820,1142,1229,Marília,1429.78,2073,58.42728297632469,2589,69.87854251012146,Jair → Jair
24261,25862,26217,27600,29961,28950,44176,26555,27944,28521,30575,31875,32487,26820,63,3082,0.42403043360874904,1943,1038,41340,243,232,7806,10654,3519600,18106,60.431894796568876,22062,76.20725388601036,19051,59.7678431372549,21029,64.73050758765045,108,-11.476746298359913,Ibitinga,2528835327.0,42124.09,60033.0,3384,6888,10565,11458,Araraquara,1437.98,15676,54.96300971214193,19921,65.1545380212592,Jair → Jair
31480,33316,34439,36112,39620,37612,58545,36755,40004,39636,42531,44586,45280,36921,78,1051,1.1527676590585685,2096,1234,62046,219,234,9853,13770,3519709,20551,51.87026754164563,28966,77.0126555354674,25646,57.52029785134347,30098,66.47084805653711,202,-10.541807478930295,Ibiúna,3023500924.0,39990.75,75605.0,3630,8646,13710,15182,Sorocaba,1324.95,19066,48.10273488747603,28761,67.62361571559568,Jair → Jair
3679,3890,3811,3912,4299,4082,6716,4198,4412,4406,4523,4691,4704,4115,19,207,1.7135115155945257,187,115,6061,17,23,1346,2059,3519808,2065,48.03442661083973,2576,63.106320431161194,2220,47.32466425069281,2482,52.76360544217687,11,-10.342714988984326,Icém,263931833.99999997,33755.19,7819.0,1055,1506,2146,2222,São José do Rio Preto,1574.21,1616,36.677258284157965,2464,54.47711695777139,Jair → Jair
3986,4149,4144,4269,4623,4486,7213,4242,4542,4543,4745,4810,4865,4371,11,87,1.288920993267105,262,74,5980,22,13,1431,1791,3519907,2499,54.055807916937056,3097,69.03700401248328,2670,55.50935550935551,2966,60.96608427543679,6,-8.070919737046488,Iepê,503731726.0,66115.2,7619.0,856,1389,1842,1899,Presidente Prudente,1401.72,2301,50.64935064935065,2954,62.2550052687039,Jair → Jair
9969,10341,10598,11382,12520,12153,18261,10807,11558,11675,12453,13468,13501,10686,33,318,0.7294289724683694,879,412,17569,104,66,3578,4985,3520004,7087,56.605431309904155,8735,71.87525713815519,7078,52.554202554202554,7998,59.24005629212651,42,-12.635200846028681,Igaraçu do Tietê,477976018.0,20686.23,23106.0,2097,3418,5316,5503,Bauru,1348.69,5346,45.79014989293362,7468,59.96948526459488,Jair → Jair
10543,11373,11167,11865,13376,13045,18893,11967,13161,13035,13917,14666,14872,11852,28,537,2.314738422901655,720,412,19753,108,112,4717,6627,3520103,6596,49.3122009569378,8041,61.64047527788425,6432,43.85653893358789,7446,50.06724045185584,37,-11.573234826028411,Igarapava,1422122446.0,54254.63,26212.0,3102,5004,6997,7426,Ribeirão Preto,1501.48,5168,39.64710395090142,7290,52.38197887475749,Jair → Jair
5079,5340,5138,5352,5745,5569,9108,6096,6333,6134,6385,6693,6652,5837,19,81,1.7955728130469666,275,98,9463,27,8,1518,2333,3520202,3301,57.458659704090515,4225,75.86640330400431,3659,54.66905722396534,4102,61.66566446181599,4,-14.200738842188315,Igaratá,353163257.0,33301.58,10605.0,630,1344,2318,2550,São José dos Campos,1478.86,2979,48.56537332898598,4052,63.46123727486296,Jair → Jair
11304,12539,13348,13602,14160,13701,22225,14029,14712,14828,15327,15909,16025,14144,31,258,1.133863980513425,827,307,22199,66,72,4587,6111,3520301,7595,53.637005649717516,9249,67.50602145828772,8490,53.36601923439562,9454,58.99531981279251,51,-8.51070164549521,Iguape,1896850188.0,65150.27,29115.0,2365,4452,6182,6571,Sorocaba,1336.34,6682,45.06339357971405,9216,60.129183793305934,Jair → Jair
13885,15514,14695,15111,16516,15857,25884,18779,19475,19654,20549,21565,21672,18426,37,875,1.5901228156789742,712,763,31192,76,161,6404,8772,3520400,8781,53.166626301767984,10815,68.20331714700133,10850,50.31300718757245,12076,55.721668512366186,95,-12.481648634635143,Ilhabela,14830714927.0,424535.26,34934.0,2360,5042,8576,9596,São José dos Campos,1970.57,9842,50.076320341915135,11777,57.31179132804516,Jair → Jair
5890,6260,6355,6435,6919,6584,10846,7311,7808,7847,7918,8289,8302,7412,12,228,0.6669573681913903,341,164,13354,53,36,2356,3374,3520426,3763,54.38647203353086,4586,69.65370595382745,4224,50.95910242490047,4709,56.721271982654784,61,-12.93243397117267,Ilha Comprida,2802536357.0,208848.38,13419.0,1194,1998,3360,3593,Sorocaba,1392.2,3146,40.0917548107557,4544,57.388229350846174,Jair → Jair
11085,11570,11550,12111,13325,12937,20123,12676,13080,13359,14014,14429,14647,12651,61,714,0.8105881380759712,1010,560,20330,109,97,4501,6050,3520442,7306,54.829268292682926,8755,67.67411300919842,7173,49.712384780650076,8205,56.018297262238,50,-11.655815746960421,Ilha Solteira,917731981.0,35920.47,25549.0,2125,4182,5735,6442,Araçatuba,2147.45,5993,44.86114230107044,7964,56.82888540031397,Jair → Jair
110014,105196,103591,106947,119290,115190,178936,129828,131716,130375,135060,142608,143282,122783,400,5768,0.49285673629194093,11473,4442,191807,694,616,33996,47733,3520509,74782,62.68924469779529,88374,76.72020140637208,80147,56.20091439470436,91937,64.16507307268185,819,-12.555128333690234,Indaiatuba,28264863052.0,110518.41,255748.0,12993,26816,45933,51345,Campinas,2601.91,66999,51.38945349952061,87327,64.65792980897379,Jair → Jair
2440,2600,2584,2755,2924,2868,4364,2710,2903,2936,3105,3177,3215,2750,8,76,0.3945374815616205,166,81,4066,9,26,774,1138,3520608,1859,63.57729138166895,2153,75.0697350069735,1870,58.860560276990874,2024,62.954898911353034,6,-12.114836095620468,Indiana,99885601.0,19623.89,5090.0,438,715,1105,1191,Presidente Prudente,1627.06,1538,52.3841961852861,1967,63.349436392914654,Jair → Jair
1844,1966,1936,1961,2140,2064,3475,2145,2278,2247,2329,2394,2403,2124,9,47,0.9611393515369286,51,41,3179,2,10,801,1130,3520707,978,45.700934579439256,1194,57.848837209302324,1099,45.90643274853801,1214,50.52018310445277,4,-7.328654104849555,Indiaporã,167087329.0,41409.5,4035.0,687,870,1141,1189,São José do Rio Preto,1550.8,817,36.35959056519804,1199,51.4813224559897,Jair → Jair
1897,1947,1954,2130,2250,2213,3464,2092,2128,2217,2308,2386,2421,2079,15,89,2.375266390200707,112,48,3162,15,26,359,582,3520806,1492,66.31111111111112,1823,82.37686398553998,1656,69.40486169321039,1753,72.40809582817018,5,-9.968768157369809,Inúbia Paulista,176722809.0,48885.98,3615.0,199,390,603,668,Presidente Prudente,1419.58,1286,58.0063148398737,1726,74.78336221837088,Jair → Jair
6832,6874,6878,7003,7657,7348,12202,6777,7045,7221,7436,7851,7897,6738,9,137,2.667358989867047,359,163,10000,38,20,1564,2635,3520905,4383,57.24173958469375,5575,75.87098530212303,4415,56.23487453827538,4888,61.89692288210713,20,-13.974062420015905,Ipaussu,678117975.0,49454.34,13712.0,798,1773,2786,3009,Marília,1441.01,3167,43.858191386234594,4801,64.56428187197417,Jair → Jair
11442,11985,11997,12250,13748,13156,20749,13445,14256,14501,14453,15435,15466,13031,17,288,1.0000867981545838,891,358,21612,119,93,4238,6796,3521002,6983,50.79284259528659,8473,64.40407418668288,7110,46.06413994169096,8039,51.97853355748092,31,-12.425540629201954,Iperó,1291002665.0,35409.71,36459.0,3096,4683,6964,7427,Sorocaba,1304.0,4155,28.653196331287496,7657,52.978620355635506,Jair → Jair
3206,3409,3385,3509,3794,3696,6070,3688,3831,3873,3994,4195,4233,3701,12,157,0.8713696578413561,267,149,5857,31,29,844,1155,3521101,2616,68.95097522403796,2952,79.87012987012987,2716,64.74374255065554,2972,70.21025277580912,14,-9.659877094320748,Ipeúna,1055775919.0,154556.57,6831.0,491,744,1202,1261,Campinas,1722.53,2349,60.650658404337726,2839,71.08162243365048,Jair → Jair
2325,2467,2453,2631,2834,2806,4162,2825,2984,3040,3135,3295,3321,2869,4,147,0.8431483570550711,255,116,4911,26,23,564,927,3521150,1763,62.20889202540579,2174,77.4768353528154,2125,64.49165402124432,2311,69.5874736525143,17,-7.8893617003010945,Ipiguá,173090620.0,25601.33,6761.0,363,632,962,1010,São José do Rio Preto,1353.73,1431,47.07236842105263,2208,70.43062200956938,Jair → Jair
1833,2012,1953,1968,2138,2008,3387,2101,2229,2184,2268,2314,2353,2047,0,9,1.2527817316030934,15,17,3358,21,10,949,1268,3521200,709,33.161833489242284,813,40.48804780876494,853,36.86257562662057,1008,42.83892902677433,0,2.350881218009391,Iporanga,70828696.0,17505.86,4046.0,749,1195,1279,1345,Sorocaba,1124.95,594,27.197802197802197,1000,44.091710758377424,PT → PT
6295,6650,6494,6923,7620,7451,11348,7472,7962,7945,8401,8730,8885,7194,4,115,2.910255947368597,405,105,11239,37,25,3149,4312,3521309,3710,48.68766404199475,4408,59.15984431619917,3640,41.695303550973655,4066,45.762521102982554,15,-13.397323213216616,Ipuã,589809580.0,40805.98,14454.0,2232,3043,4636,4819,Ribeirão Preto,1452.66,2870,36.12334801762115,4089,48.67277705035115,Jair → PT
11047,11670,11630,12033,13354,12871,20094,12169,13015,13017,13518,14230,14244,12294,36,257,1.4424089045739237,1244,346,17628,181,124,3179,4032,3521408,8952,67.03609405421597,10139,78.77398803511771,9083,63.82993675333802,9790,68.73069362538612,49,-10.043294409731587,Iracemápolis,2403777589.0,109426.76,21967.0,1537,2732,4206,4454,Campinas,1866.43,8163,62.71030191288315,9486,70.17310252996005,Jair → Jair
2984,3170,3024,3499,3711,3780,5171,3387,3544,3634,4019,3979,4193,3392,7,187,1.423206380709999,222,131,5492,20,39,782,1070,3521507,2426,65.37321476690919,2891,76.48148148148148,2706,68.00703694395577,3017,71.95325542570951,8,-4.528226055771967,Irapuã,282415637.0,41126.49,6867.0,582,889,1146,1176,São José do Rio Preto,1334.09,2153,59.246009906439184,2949,73.37646180641951,Jair → Jair
2962,3034,3123,3308,3579,3473,5160,2985,3106,3247,3449,3541,3578,3035,7,113,1.6895476544671268,216,66,4564,12,8,968,1298,3521606,2039,56.97122101145571,2364,68.06795277857759,1966,55.5210392544479,2171,60.6763555058692,28,-7.391597272708388,Irapuru,142421744.0,20101.87,7085.0,705,1109,1341,1407,Presidente Prudente,1356.24,1606,49.461040960886976,2151,62.36590316033633,Jair → Jair
8894,9418,9367,9332,10390,9868,16483,9444,9828,9776,10217,10590,10777,9259,8,151,0.753570504191913,717,168,13517,28,28,4230,4685,3521705,4929,47.43984600577478,6066,61.47142278070531,5145,48.58356940509915,5754,53.391481859515636,18,-8.079940921189674,Itaberá,1058158523.0,58842.16,17983.0,2882,3802,4831,5023,Sorocaba,1205.06,4593,46.98240589198036,5532,54.14505236370755,Jair → Jair
8634,9320,9822,10429,11473,11139,16788,10265,11237,11516,12403,12611,12962,10394,9,229,0.40407436106283257,561,338,16752,53,71,4826,6293,3521804,4933,42.99660071472152,6556,58.85627076039142,5450,43.216239790658946,6333,48.85820089492362,20,-9.998069865467798,Itaí,1082752493.0,43000.5,25180.0,2560,4583,6206,6629,Sorocaba,1400.91,4027,34.968739145536645,6110,49.26227525598645,Jair → PT
6814,7231,7174,8012,8494,8474,12373,8028,8509,8770,9194,9411,9642,8247,31,390,1.566031290213573,901,373,12338,41,120,1544,2237,3521903,5961,70.17894984695079,7102,83.8092990323342,6566,69.76941876527468,7145,74.10288321924912,19,-9.706415813085073,Itajobi,1278534349.0,75256.6,16989.0,724,1372,2313,2497,São José do Rio Preto,1572.71,4700,53.59179019384265,6957,75.6689145094627,Jair → Jair
1772,1891,1828,1974,2075,2025,3232,1937,2087,2055,2148,2258,2291,1940,0,51,0.7917590246670017,105,36,3178,8,5,531,779,3522000,1292,62.265060240963855,1502,74.17283950617283,1319,58.41452612931798,1442,62.941946748144915,2,-11.23089275802792,Itaju,308304551.0,85214.08,3618.0,364,523,799,849,Bauru,1371.85,952,46.32603406326034,1369,63.733705772811916,Jair → Jair
37622,39181,41741,44068,47032,46098,70961,49135,51650,52795,54506,57652,57648,49166,138,1457,0.05641797154915196,5179,1675,85246,391,354,18377,24503,3522109,25454,54.12059874128253,31784,68.94876133454814,27950,48.48053840283078,31700,54.98889814043852,270,-13.959863194109616,Itanhaém,2956406115.0,26284.77,112476.0,7366,14314,24162,25948,São Paulo,1374.2,22763,43.11582536225021,30003,55.045316111987674,Jair → Jair
1732,1804,1841,1769,1983,1798,3328,1840,2000,1987,2049,2118,2103,1841,0,15,0.7186971968511813,31,21,2996,0,8,980,1134,3522158,537,27.080181543116492,888,49.38820912124583,859,40.55712936732767,924,43.93723252496434,2,-5.4509765962814924,Itaoca,67981734.0,19866.08,3422.0,701,910,1149,1179,Sorocaba,1008.01,689,34.675390035228986,915,44.65592972181552,PT → PT
61366,64833,67423,71072,80055,76756,115419,75314,80307,82152,86710,92314,92414,72447,208,1845,-0.3100945985252963,4447,1898,124100,670,489,39959,50174,3522208,32460,40.54712385235151,41677,54.298035332742714,32388,35.084602552158934,39226,42.4459497478737,335,-11.852085584869016,Itapecerica da Serra,6215133643.0,39206.76,158522.0,21104,35079,49701,53188,São Paulo,1248.65,26273,31.980962118998928,36536,42.1358551493484,Jair → PT
62521,66127,66987,69539,75827,73492,113408,73994,80525,77792,82471,85772,86668,74297,133,2172,0.424513953139666,9245,1993,114292,537,556,19905,26647,3522307,48223,63.59608055178235,57906,78.79224949654385,51589,60.14666791027375,58297,67.26473438870171,241,-11.527515107842135,Itapetininga,7962801863.0,50464.55,157790.0,6565,15586,25764,28371,Sorocaba,1671.4,44474,57.17040312628548,55824,67.68924834184138,Jair → Jair
43938,44117,44333,43848,49072,46107,77784,45709,46582,47074,49760,51549,52225,44480,63,957,0.904987501519976,4530,1527,68623,242,222,13966,17913,3522406,26732,54.47505705901533,34188,74.14926150042292,29115,56.48024209974975,32952,63.09621828626137,117,-11.053043214161555,Itapeva,4558511821.0,50803.67,89728.0,6159,11919,18108,19273,Sorocaba,1443.07,23803,50.56506776564558,31847,64.00120578778134,Jair → Jair
79250,85454,88030,93529,103543,100184,147554,105848,109886,110487,113824,122712,122212,98080,176,1745,1.0918154158366207,5781,2143,168564,875,550,45326,62729,3522505,44652,43.124112687482494,57076,56.97117304160345,44409,36.18961470760806,53526,43.79766307727555,202,-13.173509964327899,Itapevi,15615097192.0,67220.4,232297.0,29213,43108,65327,68686,São Paulo,1138.47,29855,27.021278521455013,51095,44.88947849311217,Jair → PT
31765,31636,32428,35304,38640,37767,56060,34297,34432,35931,38778,40783,41757,33230,102,2982,0.21507973838201622,4522,1836,53426,392,319,8741,12577,3522604,25183,65.17339544513457,30289,80.19964519289327,24638,60.41242674643847,28124,67.35158177072108,265,-12.848063422172189,Itapira,6365973525.0,88389.29,72022.0,2497,7478,12168,13633,Campinas,1823.28,19615,54.590743369235476,26201,67.5666615091031,Jair → Jair
1875,1934,2050,2093,2192,2127,3598,1940,2188,2274,2413,2443,2504,2039,0,13,5.202649651978305,48,25,3311,4,3,1045,1239,3522653,746,34.03284671532847,1128,53.03244005641749,913,37.37208350388866,1088,43.45047923322684,1,-9.581960823190656,Itapirapuã Paulista,77308055.0,17953.57,4306.0,924,999,1402,1416,Sorocaba,1084.01,433,19.041336851363237,1174,48.65312888520514,Jair → PT
16060,16591,16667,18116,20093,19871,28531,18635,18762,19471,21517,21907,22661,18163,57,1257,1.5289681891370037,2046,982,28948,149,102,4641,6179,3522703,13535,67.36176777982382,15842,79.7242212269136,14089,64.31277673802894,15807,69.75420325669653,98,-9.970017970217071,Itápolis,2524858407.0,63931.8,39493.0,1980,4029,6331,6854,Araraquara,1675.41,11955,61.39900364644856,15338,71.28317144583353,Jair → Jair
6349,6730,6936,7202,7785,7504,11906,6942,7367,7474,7992,8125,8347,6923,11,194,0.7469596708245376,432,167,11030,41,26,2403,3279,3522802,4005,51.445086705202314,5204,69.3496801705757,4301,52.93538461538461,4860,58.22451180064694,19,-11.125168369928758,Itaporanga,408306917.0,28988.78,14085.0,1324,2300,3237,3487,Sorocaba,1283.91,3396,45.43751672464544,4713,58.971471471471475,Jair → Jair
5345,5566,5719,5855,6522,6202,9846,6349,6712,6756,7009,7469,7452,6361,9,149,1.3438362010901272,342,192,9485,28,18,1788,2814,3522901,3991,61.192885617908615,4711,75.95936794582393,3953,52.925425090373544,4360,58.5077831454643,10,-17.451584800359626,Itapuí,1311337801.0,96005.4,13659.0,804,1491,2932,3092,Bauru,1421.09,2745,40.63055062166963,4195,59.85161934655443,Jair → Jair
1985,2084,2096,2156,2439,2360,3521,2085,2235,2304,2359,2507,2499,2076,1,23,0.41405286150068576,55,41,3645,7,7,1295,1696,3523008,620,25.420254202542026,782,33.13559322033898,589,23.494216194654967,692,27.691076430572227,1,-5.444516789766755,Itapura,209348725.0,52613.4,3979.0,1269,1578,1721,1807,Araçatuba,1299.95,427,18.53298611111111,663,28.105129292072913,PT → PT
131156,129884,131502,141551,160319,154424,221751,154963,157814,162668,172817,185605,186528,143683,236,3840,-0.5947846460794182,9650,4806,258016,1268,856,71148,93088,3523107,71464,44.57612634809349,90182,58.398953530539295,72868,39.259718218797985,87164,46.72971350145823,509,-11.669240029081067,Itaquaquecetuba,11979259765.0,32439.94,369275.0,41213,64242,93775,99364,São Paulo,1101.16,50761,31.20527700592618,79729,46.13492885537881,Jair → PT
22102,22561,21642,21933,24309,23027,39368,22847,23010,22876,24097,25013,25376,21581,15,426,0.7597472405689487,1521,560,33824,102,72,6621,8614,3523206,13987,57.53836027808631,17141,74.43870239284318,13921,55.655059369128054,16112,63.49306431273644,32,-10.94563808010674,Itararé,1406445260.0,31649.61,44438.0,2913,5886,8638,9264,Sorocaba,1297.43,11773,51.46441685609372,15483,64.25281155330539,Jair → Jair
4875,5412,5490,5531,5917,5697,9400,5907,6283,6180,6337,6666,6615,5958,8,70,1.213001042122528,323,130,9811,38,28,1696,2388,3523305,3361,56.802433665708975,3992,70.07196770229946,3761,56.42064206420642,4042,61.10355253212396,22,-8.968415170175497,Itariri,400626557.0,25800.27,15528.0,895,1705,2426,2573,São Paulo,1027.49,3210,51.94174757281554,3949,62.31655357424649,Jair → Jair
48926,41638,49339,52199,57818,55729,84838,55063,57000,57944,60658,64389,64637,53694,164,3641,0.30458120281831214,9015,3523,85255,1425,1159,13122,20079,3523404,35782,61.88730153239476,44476,79.80764054621471,37409,58.09843296215192,43044,66.5934371954144,490,-13.214203350800318,Itatiba,10327467002.0,84936.81,121590.0,4263,11253,19338,21593,Campinas,2282.1,29392,50.72483777440287,40579,66.89801839823271,Jair → Jair
8227,8365,8567,8743,9709,9295,15031,8393,8969,9071,9558,10194,10380,8335,34,231,0.9438269790642337,781,317,14029,61,66,2491,3791,3523503,5510,56.75146771037182,6814,73.30823023130715,5388,52.85462036492054,6165,59.39306358381503,34,-13.915166647492121,Itatinga,601160989.0,31523.91,19070.0,1137,2481,3987,4215,Bauru,1388.79,3897,42.96108477565869,5767,60.33689056287926,Jair → Jair
5609,5996,5906,6184,6892,6604,10008,6084,6524,6762,7074,7476,7551,6078,22,244,1.099849269243947,544,213,10412,47,44,2011,2817,3523602,4048,58.73476494486361,4739,71.7595396729255,3995,53.437667201712145,4461,59.078267779102106,104,-12.681271893823393,Itirapina,1570273265.0,97242.59,16148.0,1099,1865,2961,3090,Araraquara,1659.02,3261,48.225377107364686,4257,60.17811704834605,Jair → Jair
